,id,fullname,tweet_id,url,timestamp,replies,retweets,likes,hashtags,tweet_class,user,query,text
582,2255,Chi Chi 🌹,975080475659264001,/ONLY1CHYNABABY/status/975080475659264001,2018-03-17 18:44:36,1,0,0,,2,ONLY1CHYNABABY,Atlanta,No. I’m in Atlanta hoe.
583,2259,daddy with no kids.,975080325243129856,/tykeeff/status/975080325243129856,2018-03-17 18:44:00,0,0,0,,2,tykeeff,Atlanta,welcome to atlanta where people with no jobs live better than people with jobs 
584,2262,TMJ-ATL IT-DB Jobs,975080255328108544,/tmj_atl_itdb/status/975080255328108544,2018-03-17 18:43:43,0,0,0,"#Atlanta, #Database #Job #Jobs #Hiring #CareerArc",2,tmj_atl_itdb,Atlanta,"Want to work in #Atlanta, GA? View our latest opening: http://bit.ly/2FHPfNp  #Database #Job #Jobs #Hiring #CareerArc"
585,2265,ATL Social Science,975080169604972545,/tmj_atl_socsci/status/975080169604972545,2018-03-17 18:43:23,0,0,0,"#Atlanta, #job: #SocialSciences #Hiring #CareerArc",2,tmj_atl_socsci,Atlanta,"If you're looking for work in #Atlanta, GA, check out this #job: http://bit.ly/2FHUsoa  #SocialSciences #Hiring #CareerArc"
586,2266,TMJ-ATL IT-Java Jobs,975080090160672768,/tmj_atl_itjava/status/975080090160672768,2018-03-17 18:43:04,0,0,0,"#Atlanta, #job #OpenSource #Hiring #CareerArc",2,tmj_atl_itjava,Atlanta,"See our latest #Atlanta, GA #job and click to apply: ServiceNow Business Analyst - http://bit.ly/2t57BVX  #OpenSource #Hiring #CareerArc"
587,2270,Phoenix 🌺 🥥,975079942013714435,/MadeMunroe/status/975079942013714435,2018-03-17 18:42:28,0,0,0,,1,MadeMunroe,Atlanta,"I had high hopes for Atlanta this season, i’m just supporting it for the cause tbh"
588,2271,Roswell Patch,975079902729748480,/RoswellPatch/status/975079902729748480,2018-03-17 18:42:19,0,0,0,,2,RoswellPatch,Atlanta,See which Atlanta area restaurants earned high scores and those where critical violations were reported in... https://fb.me/aNaSCwFnQ 
589,2275,TMJ-ATL CstSrv Jobs,975079800963395584,/tmj_atl_cstsrv/status/975079800963395584,2018-03-17 18:41:55,0,0,0,"#job #Atlanta, #CustomerService #Veterans #Hiring #CareerArc",2,tmj_atl_cstsrv,Atlanta,"Can you recommend anyone for this #job in #Atlanta, GA? http://bit.ly/2FJoo2V  #CustomerService #Veterans #Hiring #CareerArc"
590,2276,TMJ-ATL R-Est Jobs,975079793828945920,/tmj_atl_realest/status/975079793828945920,2018-03-17 18:41:53,0,0,0,"#hiring! #RealEstate #Atlanta, #Job #Jobs #CareerArc",2,tmj_atl_realest,Atlanta,"We're #hiring! Click to apply: Development Manager - http://bit.ly/2Gt64fp  #RealEstate #Atlanta, GA #Job #Jobs #CareerArc"
591,2280,TSCC,975079778410795008,/thescc/status/975079778410795008,2018-03-17 18:41:49,0,0,0,,2,thescc,Atlanta,"Background Artists Casting Atlanta 3 DAY BOOKING! Fairburn, GA http://www.thesoutherncastingcall.com/2018/03/17/background-artists-casting-atlanta-3-day-booking-fairburn-ga/ … via @thescc"
592,2281,Tracey George,975079774392479745,/traceygeorge1/status/975079774392479745,2018-03-17 18:41:48,0,0,0,,2,traceygeorge1,Atlanta,We are here to ride a snoopy plane  @ Biplane Rides Over Atlanta https://www.instagram.com/p/Bgb0zXvlWUG/ 
593,2283,Steve Wilson,975079747838402561,/istevewilson/status/975079747838402561,2018-03-17 18:41:42,0,1,2,#OneBuffalo,2,istevewilson,Atlanta,Shout out to  Jay Morris  representing #OneBuffalo well... Congrats Atlanta Hawks on a smart move - Shawn... https://fb.me/2BX9jNTuQ 
594,2285,TMJ-ATL IT PM Jobs,975079684189839360,/tmj_atl_itpm/status/975079684189839360,2018-03-17 18:41:27,0,0,0,"#job? #DellJobs #ProjectMgmt #Atlanta, #Hiring #CareerArc",2,tmj_atl_itpm,Atlanta,"Can you recommend anyone for this #job? Senior Manager, Cyber Security Services – SecureWorks – Providence, RI or Atlanta, GA - http://bit.ly/2DzGu6E  #DellJobs #ProjectMgmt #Atlanta, GA #Hiring #CareerArc"
595,2287,Atlanta Mgmt. Jobs,975079654762541056,/tmj_atl_mgmt/status/975079654762541056,2018-03-17 18:41:20,0,0,0,"#hiring #Atlanta, #BoozAllen #BusinessMgmt #Veterans #CareerArc",2,tmj_atl_mgmt,Atlanta,"Want to work at Booz Allen? We're #hiring in #Atlanta, GA! Click for details: http://bit.ly/2EVhwOM  #BoozAllen #BusinessMgmt #Veterans #CareerArc"
596,2289,TMJ - ATL Util Jobs,975079633392582656,/tmj_atl_util/status/975079633392582656,2018-03-17 18:41:15,0,0,0,"#hiring #Atlanta, #cintasjobs #Utilities #Job #Jobs #CareerArc",2,tmj_atl_util,Atlanta,"Want to work at Cintas Corporation? We're #hiring in #Atlanta, GA! Click for details: http://bit.ly/2G3Q974  #cintasjobs #Utilities #Job #Jobs #CareerArc"
597,2290,TMJ-ATL Aero. Jobs,975079615315128321,/tmj_atl_aero/status/975079615315128321,2018-03-17 18:41:11,0,0,0,"#job #Atlanta, #Engineering #Architect #Hiring #CareerArc",2,tmj_atl_aero,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2D8BLHB  #Engineering #Architect #Hiring #CareerArc"
598,2291,ATL Veteran Jobs,975079548952879105,/tmj_atl_vets/status/975079548952879105,2018-03-17 18:40:55,0,0,0,"#job? #Healthcare #Atlanta, #Veterans #Hiring #CareerArc",2,tmj_atl_vets,Atlanta,"Can you recommend anyone for this #job? Pain Management Anesthesiologist for GA - http://bit.ly/1JxQGgr  #Healthcare #Atlanta, GA #Veterans #Hiring #CareerArc"
599,2292,Sam,975079518389129216,/Slev___/status/975079518389129216,2018-03-17 18:40:47,1,0,3,,2,Slev___,Atlanta,"Atlanta is a weird, lovely city. "
600,2294,TMJ-ATL IT Adm. Jobs,975079425527111680,/tmj_ATL_adm/status/975079425527111680,2018-03-17 18:40:25,0,0,0,"#job #Atlanta, #BoozAllen #IT #Veterans #Hiring #CareerArc",2,tmj_ATL_adm,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2t9cgpV  #BoozAllen #IT #Veterans #Hiring #CareerArc"
601,2295,TMJ-ATL Pharm. Jobs,975079423484424192,/tmj_atl_pharm/status/975079423484424192,2018-03-17 18:40:25,0,0,0,"#job #Atlanta, #Pharmaceutical #Hiring #CareerArc",2,tmj_atl_pharm,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2oi1aK2  #Pharmaceutical #Hiring #CareerArc"
602,2296,Lenardinho,975079414189891584,/lmaoFC/status/975079414189891584,2018-03-17 18:40:23,0,0,1,#VWFC #ATLUTDpic.twitter.com/EvzZQU7f4t,1,lmaoFC,Atlanta,The Atlanta fans are painted up and ready to watch @ATLUTD take on @WhitecapsFC ! #VWFC #ATLUTDpic.twitter.com/EvzZQU7f4t
603,2298,The Place For Franchising,975079375065571329,/The_Franchising/status/975079375065571329,2018-03-17 18:40:13,0,0,0,#June23 #FranchiseExpoATl #Franchising,2,The_Franchising,Atlanta,"@Nexterus, provider of supply chain modeling, optimization & management services, launches nationwide franchise program. Learn everything you need to build a successful franchise at the Metro Atlanta Franchise Expo #June23 #FranchiseExpoATl #Franchising http://tieit.li/14k68ip "
604,2301,Akrobatik,975079333118267392,/AkrobatikMC/status/975079333118267392,2018-03-17 18:40:03,2,1,5,,2,AkrobatikMC,Atlanta,"PERCEPTIONISTS TOUR DATES!! - 4.27 Philadelphia, 4.28 Washington DC, 5.1 Asheville NC, 5.3 Jacksonville, 5.4 Atlanta, 5.5 Athens GA, 5.8 Raleigh NC and more!! I should be waiting for the flyer but I'm amped to see y'all! It's like 10 or 11 shows in all - stay tuned!"
605,2302,TMJ-ATL Legal Jobs,975079330731540480,/tmj_atl_legal/status/975079330731540480,2018-03-17 18:40:03,0,0,0,"#job? #Legal #Atlanta, #Hiring #CareerArc",2,tmj_atl_legal,Atlanta,"Can you recommend anyone for this #job? JDHuntr In-House Counsel Jobs 20809 Assistant General Counsel, General Corporate, Atlanta, GA - http://bit.ly/2kHMDHS  #Legal #Atlanta, GA #Hiring #CareerArc"
606,2304,TMJ-ATL Intern Jobs,975079323550887936,/tmj_ATL_intern/status/975079323550887936,2018-03-17 18:40:01,0,0,0,"#Atlanta, #internship #Job #Jobs #Hiring #CareerArc",2,tmj_ATL_intern,Atlanta,"Want to work in #Atlanta, GA? View our latest opening: http://bit.ly/2Dciept  #internship #Job #Jobs #Hiring #CareerArc"
607,2307,jack andrews,975079250989666304,/rooos_j/status/975079250989666304,2018-03-17 18:39:44,0,0,0,,1,rooos_j,Atlanta,if theres anyone else on my level of style its @lakeithlakeith in Atlanta
608,2310,TMJ-ATL Engin. Jobs,975079127358164992,/tmj_atl_eng/status/975079127358164992,2018-03-17 18:39:14,0,0,0,"#job? #BoozAllen #Engineering #Atlanta, #Veterans #Hiring #CareerArc",2,tmj_atl_eng,Atlanta,"Can you recommend anyone for this #job? Environmental Compliance Specialist, Mid - http://bit.ly/2F5kFN5  #BoozAllen #Engineering #Atlanta, GA #Veterans #Hiring #CareerArc"
609,2312,Atlanta Web Design,975079079186653184,/tmj_atl_web/status/975079079186653184,2018-03-17 18:39:03,0,0,0,"#job #WebDesign #Atlanta, #Hiring #CareerArc",2,tmj_atl_web,Atlanta,"Join the Deloitte team! See Deloitte's latest #job opening here: http://bit.ly/2ov5qFB  #WebDesign #Atlanta, GA #Hiring #CareerArc"
610,2315,Boots,975079008764289024,/LJBoots/status/975079008764289024,2018-03-17 18:38:46,0,0,0,#Atlanta,1,LJBoots,Atlanta,Lmfaoo Im just now watching the first episode of #Atlanta season 2...Katt Williams really Usain Bolt speed.
611,2316,Atlanta Recruit Jobs,975078943966375936,/tmj_atl_recruit/status/975078943966375936,2018-03-17 18:38:30,0,0,0,"#Atlanta, #job #Recruiting #Hiring #CareerArc",2,tmj_atl_recruit,Atlanta,"See our latest #Atlanta, GA #job and click to apply: Technical Recruiter - http://bit.ly/2vWbEnT  #Recruiting #Hiring #CareerArc"
612,2317,TMJ-ATL ActuaJobs,975078943874154496,/tmj_atl_actuar/status/975078943874154496,2018-03-17 18:38:30,0,0,0,"#job #Actuarial #Atlanta, #Hiring #CareerArc",2,tmj_atl_actuar,Atlanta,"Join the Crowe Horwath team! See our latest #job opening here: http://bit.ly/2GtaQZE  #Actuarial #Atlanta, GA #Hiring #CareerArc"
613,2318,TMJ-ATL Green Jobs,975078938513780736,/tmj_atl_green/status/975078938513780736,2018-03-17 18:38:29,0,0,0,"#hiring #Atlanta, #Green #Job #Jobs #CareerArc",2,tmj_atl_green,Atlanta,"Want to work at City of Atlanta? We're #hiring in #Atlanta, GA! Click for details: http://bit.ly/2GsY1zi  #Green #Job #Jobs #CareerArc"
614,2319,Due Dayz,975078934407561216,/duedayz/status/975078934407561216,2018-03-17 18:38:28,0,0,0,#Patron #Resposado #Byob #atlanta #TutnupReal,2,duedayz,Atlanta,"Big half gallon #Patron #Resposado #Byob #atlanta #TutnupReal @ Atlanta, Georgia https://www.instagram.com/p/Bgb0a0lBDjC/ "
615,2322,TMJ-ATL IT QA Jobs,975078919983456256,/tmj_atl_itqa/status/975078919983456256,2018-03-17 18:38:25,0,0,0,"#job #Atlanta, #DellJobs #QA #Hiring #CareerArc",2,tmj_atl_itqa,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2BWniBH  #DellJobs #QA #Hiring #CareerArc"
616,2324, 🦖TUBB$.,975078903445446656,/NicktheRuler__/status/975078903445446656,2018-03-17 18:38:21,0,0,0,,0,NicktheRuler__,Atlanta,Anybody know a website to watch Atlanta on?
617,2333,Abigail Ekue,975078797438529536,/abigailwrites/status/975078797438529536,2018-03-17 18:37:56,0,0,0,#ATL #makeportraits #Atlanta,2,abigailwrites,Atlanta,"#ATL I'm headed your way next week! Email me or DM to book a shoot! 

Here are all the shoots/packages I offer: http://abigailekuephotography.com/book-a-shoot  
#makeportraits #Atlanta"
618,2336,ATL Social Media,975078745869447168,/tmj_atl_socmed/status/975078745869447168,2018-03-17 18:37:43,0,0,0,"#job #Atlanta, #SocialMedia #Hiring #CareerArc",2,tmj_atl_socmed,Atlanta,"Can you recommend anyone for this #job in #Atlanta, GA? http://bit.ly/2GDsN8I  #SocialMedia #Hiring #CareerArc"
619,2337,ATL  Underwriting,975078745810681856,/tmj_atl_undrwr/status/975078745810681856,2018-03-17 18:37:43,0,0,0,"#Atlanta, #bizdev #Job #Jobs #Hiring #CareerArc",2,tmj_atl_undrwr,Atlanta,"Want to work in #Atlanta, GA? View our latest opening: http://bit.ly/2FuC54N  #bizdev #Job #Jobs #Hiring #CareerArc"
620,2338,Atlanta Procurement,975078745185828864,/tmj_atl_purch/status/975078745185828864,2018-03-17 18:37:43,0,0,0,"#job #Purchasing #Atlanta, #Hiring #CareerArc",2,tmj_atl_purch,Atlanta,"Join the City of Atlanta team! See our latest #job opening here: http://bit.ly/2FNpfzh  #Purchasing #Atlanta, GA #Hiring #CareerArc"
621,2339,Chastity Vicencio,975078720573603840,/chastity_v/status/975078720573603840,2018-03-17 18:37:37,1,0,0,,0,chastity_v,Atlanta,"Ooh grilled cheese 
Should I watch Atlanta?"
622,2340,hammer,975078702898958337,/workingman392/status/975078702898958337,2018-03-17 18:37:33,0,0,0,,2,workingman392,Atlanta,It's on a&e it's a great show about people who went undercover in Atlanta prison
623,2346,TMJ-USA HR Jobs,975078588692144129,/tmj_usa_hr/status/975078588692144129,2018-03-17 18:37:06,0,0,0,#hiring! #job #HR #USA #CareerArc,2,tmj_usa_hr,Atlanta,We're #hiring! Read about our latest #job opening here: Associate Director of Career Services - AIU Atlanta - http://bit.ly/2GCB5xx  #HR #USA #CareerArc
624,2349,Mitch Dyer,975078524192247808,/MitchyD/status/975078524192247808,2018-03-17 18:36:50,1,0,4,,0,MitchyD,Atlanta,We made grilled cheese and I’m watching her finish Shadow of the Colossus before we get through the last few eps of Atlanta. 
625,2353,Aitza B,975078449613299713,/petiteaitza/status/975078449613299713,2018-03-17 18:36:33,1,0,0,,0,petiteaitza,Atlanta,Catching up on this week's Atlanta pic.twitter.com/9jJOM2X0uK
626,2357,ScadATLRadioPlaylist,975078346722865152,/scadatlplaylist/status/975078346722865152,2018-03-17 18:36:08,0,0,0,,2,scadatlplaylist,Atlanta,Just played: SCAD Atlanta Radio - Classic Staff Pick
627,2364,Shani Bourn,975078146000244736,/HHSsciteacher/status/975078146000244736,2018-03-17 18:35:20,0,0,0,#NSTA2018,2,HHSsciteacher,Atlanta,"Where else would someone be excited about hissing cockroaches? #NSTA2018 @ Atlanta, Georgia https://www.instagram.com/p/Bgb0D4tDm68/ "
628,2369,The Midnight Hour,975078073065525250,/MidnightHourSho/status/975078073065525250,2018-03-17 18:35:03,0,0,0,,2,MidnightHourSho,Atlanta,Now playing Classic Rock One-Hot Atlanta Mix 106.mp3 by !
629,2377,PFLAG Johns Creek GA,975077801073299456,/PFLAGJohnsCreek/status/975077801073299456,2018-03-17 18:33:58,0,0,0,,2,PFLAGJohnsCreek,Atlanta,"Education Event: HOW TALK THERAPY CAN BENEFIT TRANSGENDER INDIVIDUALS

Guest Speaker: 
ANNA LISA DERENTHAL, LPC, NCC 
WHEN:
Tuesday, April 3, 2017 
7 - 8:30 PM 
WHERE:
Congregation B’nai Torah 
700 Mount Vernon Highway
Atlanta, GA 30328 * Parking on the … http://ift.tt/2tVDIaT pic.twitter.com/LLCjCrp1PO"
630,2378,Ming the Merciless,975077796878921728,/TheSuperNupe/status/975077796878921728,2018-03-17 18:33:57,0,0,0,,2,TheSuperNupe,Atlanta,Define cool winter day in Atlanta?  67°? https://twitter.com/dontworryboutb/status/975077226579447808 …
631,2380,POWER 96.1,975077694235914240,/POWERATL/status/975077694235914240,2018-03-17 18:33:33,0,1,3,#pkinthemorning,2,POWERATL,Atlanta,"Just had a winner for the Atlanta United VLOG ticket challenge we posted last night! 

To win, you had to find us & repeat back a phrase!

Follow our vlogs! More challenges for tickets on Monday-> http://www.PKandDK.com 
#pkinthemorning"
632,2383,NewsFrom,975077640527728640,/NewssFrom/status/975077640527728640,2018-03-17 18:33:20,0,0,0,,2,NewssFrom,Atlanta,Atlanta Georgia Wedding Photographer &raquo https://goo.gl/fb/t1NW6r 
633,2386,Marc Alan Urbach,975077543085830144,/marcalanurbach/status/975077543085830144,2018-03-17 18:32:56,0,0,0,#BELIEVE #GOODhttps://www.pscp.tv/w/bX1W0jFETEtCeWxiekFYUUp8MUJSSmpyam1OQm9Kd5zPuUno3NEBcmLoeawddsE2z8CpbLTVj5vYiakf8HoQ,2,marcalanurbach,Atlanta,"The Atlanta Writers Club, the NRA & me. @Urbach4G @marcalanurbach #BELIEVE #GOODhttps://www.pscp.tv/w/bX1W0jFETEtCeWxiekFYUUp8MUJSSmpyam1OQm9Kd5zPuUno3NEBcmLoeawddsE2z8CpbLTVj5vYiakf8HoQ …"
634,2387,JR CricketsNorthlake,975077533329842176,/JRC_Northlake/status/975077533329842176,2018-03-17 18:32:54,0,0,0,,2,JRC_Northlake,Atlanta,"Come get your Green Shots!!! 
Jr Cricket Northlake 
4805 Briarcliff Road Atlanta GA 30345
Green Everything!! pic.twitter.com/IbguT9p3p5"
635,2388,mona 🥀,975077501457313792,/_monica244/status/975077501457313792,2018-03-17 18:32:47,0,0,0,,2,_monica244,Atlanta,How are you and Atlanta? — We’re great!  https://curiouscat.me/_monica244/post/359386756?1521311570 …
636,2396,Oro Omene,975077200880947200,/OroOmene/status/975077200880947200,2018-03-17 18:31:35,0,0,0,,1,OroOmene,Atlanta,Y'all ATLANTA is a funny ass show 
637,2398,dylan  🌀,975077129355481089,/ImDylanKohl/status/975077129355481089,2018-03-17 18:31:18,1,0,1,,2,ImDylanKohl,Atlanta,"see you there cause that's what I said  I went to Atlanta, Big week, and okee and I'm shot"
638,2401,JAZ-E House Games,975077092281999360,/GamesJaz/status/975077092281999360,2018-03-17 18:31:09,0,0,0,#Success #Stemfest #AndrewandWalterYoung #YMCA #Atlanta #georgia,2,GamesJaz,Atlanta,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgia with Alex a 26 year old pilotpic.twitter.com/w0HYtxpOwZ
639,2404,#CuteSportsGuy,975077030357291008,/OSGNelson/status/975077030357291008,2018-03-17 18:30:54,0,0,0,,2,OSGNelson,Atlanta,"@NickCanizales Nick, Jon Nelson from OSG Sports in Atlanta. Had a quick question for you. What are you up to around lunchtime Monday? Wanted to tape an interview with you for our CFB podcast about the recent stuff at Baylor. Would love to have you!"
640,2405,Atlanta IT Jobs,975077014628532225,/tmj_atl_it/status/975077014628532225,2018-03-17 18:30:50,0,0,0,"#job #Atlanta, #KellyJobs #KellyServices #IT #Hiring #CareerArc",2,tmj_atl_it,Atlanta,"Interested in a #job in #Atlanta, GA? This could be a great fit: http://bit.ly/2CsADTc  #KellyJobs #KellyServices #IT #Hiring #CareerArc"
641,2406,Papí Pen Day Hoe,975076985721335808,/BpumpJr/status/975076985721335808,2018-03-17 18:30:44,0,0,0,,1,BpumpJr,Atlanta,"In the first episode of the new season of Atlanta the conversation that Donald Glover had with Katt Williams felt like a dual conversation. Like they were acting, but Donald was actually speaking to Katt and Katt was giving advice to the audience and a young artist/black man."
642,2409,JAZ-E House Games,975076898756878336,/GamesJaz/status/975076898756878336,2018-03-17 18:30:23,0,0,0,#Success #Stemfest #AndrewandWalterYoung #YMCA #Atlanta #georgiapic.twitter.com/oo3eDymAUQ,2,GamesJaz,Atlanta,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/oo3eDymAUQ
643,2410, ⚽️rlando  🇵🇷,975076870222962689,/ORuiz8/status/975076870222962689,2018-03-17 18:30:16,0,0,1,,2,ORuiz8,Atlanta,Matchday in Atlanta!!!! Let’s go @ATLUTD 
644,2412,Massey Moore,975076847322058754,/Massey_Moore/status/975076847322058754,2018-03-17 18:30:11,0,0,0,#forsale #fortrade #gahomes #georgiahomes #atlanta #atlantahomes #realestatepic.twitter.com/sN5bgbN0XP,2,Massey_Moore,Atlanta,"<Awesome Stone Mountain Homes for Sale for $156,000 or Trade>
Move Up to Any Home and We'll Buy Yours*

For current pricing or private viewing, call 470-326-0900. 
*Conditions Apply. Call for details.

#forsale #fortrade #gahomes #georgiahomes #atlanta #atlantahomes #realestatepic.twitter.com/sN5bgbN0XP"
645,2420,JAZ-E House Games,975076769823887361,/GamesJaz/status/975076769823887361,2018-03-17 18:29:52,0,0,1,#Success #Stemfest #AndrewandWalterYoung #YMCA #Atlanta #georgiapic.twitter.com/4Q2W15rOxH,2,GamesJaz,Atlanta,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/4Q2W15rOxH
646,2424,JAZ-E House Games,975076619701444608,/GamesJaz/status/975076619701444608,2018-03-17 18:29:16,0,0,1,#Success #Stemfest #AndrewandWalterYoung #YMCA #Atlanta #georgiapic.twitter.com/hcc4JoBsUj,2,GamesJaz,Atlanta,#Success #Stemfest 2017 at the #AndrewandWalterYoung #YMCA in #Atlanta #georgiapic.twitter.com/hcc4JoBsUj
647,2429,Cheri,975076504710406144,/IntMarketers/status/975076504710406144,2018-03-17 18:28:49,0,0,0,,2,IntMarketers,Atlanta,"Big cast changes for season 7 of ‘Love & Hip Hop Atlanta’: Scrappy, Tammy, Joseline out http://radiotvtalk.blog.ajc.com/2018/03/16/big-cast-changes-for-season-7-of-love-hip-hop-atlanta-scrappy-tammy-joseline-out/ …"
648,2441,shan,975076305459994624,/OddMulatto/status/975076305459994624,2018-03-17 18:28:01,0,0,0,,1,OddMulatto,Atlanta,i can’t watch atlanta anymore i just be feeling so bad for ern every episode hahaha
649,2446,Atlanta Mktg Jobs,975076220298698752,/tmj_atl_adv1/status/975076220298698752,2018-03-17 18:27:41,0,0,1,"#Atlanta, #Marketing #Job #Jobs #Hiring #CareerArc",2,tmj_atl_adv1,Atlanta,"Want to work in #Atlanta, Georgia? View our latest opening: http://bit.ly/1LHooOX  #Marketing #Job #Jobs #Hiring #CareerArc"
650,2448,TJ,975076157627490305,/HicksFlair/status/975076157627490305,2018-03-17 18:27:26,0,1,1,,1,HicksFlair,Atlanta,the newest episode of Atlanta lmaoooo
651,2454,Andrea Murphy,975076080024457216,/feryal_siebum/status/975076080024457216,2018-03-17 18:27:08,0,0,0,,2,feryal_siebum,Atlanta,where to find mature white women in atlanta small butts nude pic.twitter.com/HAPNf4Gmly
652,2462,John LaHair,975075882296541184,/johnlahair/status/975075882296541184,2018-03-17 18:26:21,0,0,2,#LuckOfTheIrish #music #tickets #Atlanta #Georgia #SpeakEasySaturday #StPatricksDaypic.twitter.com/mp0fokATFK,2,johnlahair,Atlanta,The #LuckOfTheIrish is going to be with 2 lucky #music fans as @ParlorSocial with @RickeyPageot & @dessydilauro will be giving away a pair of #tickets to their #Atlanta #Georgia show at Soul Village on Sat. April 14th. Stay tuned for details! #SpeakEasySaturday #StPatricksDaypic.twitter.com/mp0fokATFK
653,2469,Frankie Benjamin,975075677090312193,/franknobenjamin/status/975075677090312193,2018-03-17 18:25:32,0,0,0,,0,franknobenjamin,Atlanta,Finally got to watching Atlanta season 2  pic.twitter.com/UWqMhRAlGt
654,2475,Marc Alan Urbach,975075502250749952,/marcalanurbach/status/975075502250749952,2018-03-17 18:24:50,0,1,1,#BELIEVEpic.twitter.com/oxn6L9l6zL,2,marcalanurbach,Atlanta,The Atlanta Writers Club w/ author T. M. “Mike” Brown & good people who love writing. @Urbach4G #BELIEVEpic.twitter.com/oxn6L9l6zL
655,2476,J.R. Smith  ❗ ❗ ❗,975075468549517314,/ImDaMan_4/status/975075468549517314,2018-03-17 18:24:42,1,6,7,,2,ImDaMan_4,Atlanta,The east side you talking bout not even atlanta  https://twitter.com/saucy_ks/status/974811522131050497 …
656,2480,SPIIZIIKE,975075362592960512,/Spiiker88/status/975075362592960512,2018-03-17 18:24:17,1,1,3,,2,Spiiker88,Atlanta,Ima keep it solid houston remind me of atlanta if u poppin you gotta check in them nigz is pushin up you cant avoid dem s/o J prince Real 1
657,2488,Modelface Comedy,975075240173850625,/ModelfaceC/status/975075240173850625,2018-03-17 18:23:47,0,0,0,,2,ModelfaceC,Atlanta,"Austin Chardac started performing stand-up comedy in Atlanta, Georgia before moving to New York… https://www.instagram.com/p/BgbyvIHlYmg/ "
658,2496,Marc,975075014981636103,/MarcFinley/status/975075014981636103,2018-03-17 18:22:54,1,0,0,,2,MarcFinley,Atlanta,Your first Atlanta game?
659,2498,Captain Planet,975074993418551296,/Kaimarr/status/975074993418551296,2018-03-17 18:22:49,0,0,1,,1,Kaimarr,Atlanta,Just caught up on Atlanta 
660,3001,belgrot,975705235619549186,/belgrot1/status/975705235619549186,2018-03-19 12:07:10,0,0,0,,2,belgrot1,Altered Carbon,Altered Carbon
661,3002,Stuart Bennett,975704561775194112,/stuben32/status/975704561775194112,2018-03-19 12:04:29,0,0,0,,2,stuben32,Altered Carbon,Are Meths becoming a reality - https://www.facebook.com/BBCClick/videos/10157244156528047/ … @quellist1 @AltCarb
662,3003,Aniextian.,975704025004994561,/Feints_twists/status/975704025004994561,2018-03-19 12:02:21,0,0,0,,1,Feints_twists,Altered Carbon,"Haven’t seen Expanse but Dark was one of my favourite yet complicated shows from 2017&it showed Germans can make a really good series. Reason I’m not suprised of how good “Counterpart” is turning out to be.
Altered carbon is good but most who haven’t read the book won’t catch up"
663,3004,nicola,975703797015040000,/ncolstalne/status/975703797015040000,2018-03-19 12:01:27,0,0,1,,1,ncolstalne,Altered Carbon,"television series na i think u should watch: 

game of thrones
westworld
peaky blinders
narcos
mindhunter
dark (german ni sya)
stranger things
how to get away with murder
agents of shield
american gods
the crown
the OA
sherlock holmes
altered carbon"
664,3005,Kayla Crouse,975702824012189697,/kaylastank/status/975702824012189697,2018-03-19 11:57:35,0,0,0,,1,kaylastank,Altered Carbon,If y’all like sci-fi the show Altered Carbon is DOPEEEEEEE!
665,3006,KylieScholtz,975702348852015105,/KylieNScholtz/status/975702348852015105,2018-03-19 11:55:42,1,0,0,,0,KylieNScholtz,Altered Carbon,what's altered Carbon? this is interesting to me
666,3007,The Sensei  👨🏽‍💻 🏋🏽‍♂️ 🚭,975701912527015937,/Mosensei/status/975701912527015937,2018-03-19 11:53:58,2,0,0,,0,Mosensei,Altered Carbon,"On Altered Carbon there was a mention of “rape, pedophilia and molestation” simulations in virtual environments. 
I wonder how the public would take to that. To offer an “alternative” to those for whom the above stated is a psychriatic  disorder."
667,3008,angeline,975700620177915906,/fckangeline/status/975700620177915906,2018-03-19 11:48:50,0,0,1,,2,fckangeline,Altered Carbon,Altered Carbon
668,3009,Quakeyshakes,975700117201309701,/quakeyshakes/status/975700117201309701,2018-03-19 11:46:50,0,0,0,,0,quakeyshakes,Altered Carbon,Netflix is already priming people for it with the Altered Carbon series they recently released.
669,3010,Jack Goodman,975699954810339328,/HankChinaski27/status/975699954810339328,2018-03-19 11:46:11,0,0,0,,1,HankChinaski27,Altered Carbon,We will agree to disagree. I don't like all of Rob's list but Altered Carbon was quite well written. and the Marvel shows have gotten weak since Drew Goddard left them. I won't even watch Jessica Jones S2 because they've been so bad.
670,3011,trigger happy fly boy,975699786203631616,/allypaige__/status/975699786203631616,2018-03-19 11:45:31,0,0,0,,0,allypaige__,Altered Carbon,side note: was meant to be writing this essay on Blade Runner AND Altered Carbon but now.. like I'm 1300/2000 words in... and it's just Blade Runner...
