,id,fullname,tweet_id,url,timestamp,replies,retweets,likes,hashtags,tweet_class,user,query,text
175,1767,SAD SPERM (less active),975054555858767873,/thot_lurvaz/status/975054555858767873,2018-03-17 17:01:36,0,0,0,,-1,thot_lurvaz,The Walking Dead,THE WALKING DEAD IS BORING
176,1768,kathryn grassi-rapp,975054492134723584,/katgrassi/status/975054492134723584,2018-03-17 17:01:21,0,1,1,,-1,katgrassi,The Walking Dead,"Dealing with French Bureaucracy is like watching an episode of the Walking Dead. Just when you get a happy moment, a wall comes down and the walkers come in.....And Scene."
177,1770,COM1CBOOKS,975054353550708736,/COM1CBOOKS/status/975054353550708736,2018-03-17 17:00:48,0,0,0,#1 #comicbooks #thewalkingdeadpic.twitter.com/r6pP4dC58Y,2,COM1CBOOKS,The Walking Dead,THE WALKING DEAD #1 WIZARD WORLD SAN JOSE VARIANT EDITION NM/NM+ IMAGE DORIAN on eBay: https://goo.gl/ZZV9e2  #comicbooks #thewalkingdeadpic.twitter.com/r6pP4dC58Y
178,1772,BollBoLP,975054286987001856,/BollBoLP/status/975054286987001856,2018-03-17 17:00:32,0,0,0,,2,BollBoLP,The Walking Dead,Live: (UNCUT) The Walking Dead [Staffel 2] | Telltale Games (Episode 1+2) http://youtu.be/FCCKNo0TPMY?a 
179,1773,Christina Zoo,975054244565995520,/ChristinaZoo/status/975054244565995520,2018-03-17 17:00:22,0,0,0,#ChandlerRiggs #WalkingDead #castmember #GapYear #ActorSpeak #Character,0,ChristinaZoo,The Walking Dead,Hmmmm #ChandlerRiggs of the #WalkingDead said as a longtime #castmember of the show he’s just been killed off of...He to would be taking a #GapYear in #ActorSpeak it usually means giving the public time to get over the #Character he played for years.https://twitter.com/davidhogg111/status/974980413260214273 …
180,1774,everybody hates me,975054188035104769,/sharmanxcalvert/status/975054188035104769,2018-03-17 17:00:08,0,0,1,,0,sharmanxcalvert,The Walking Dead,packs troy otto fear the walking dead
181,1775,Dr. Jesse,975054182968274944,/TheMasterPig/status/975054182968274944,2018-03-17 17:00:07,0,0,0,,2,TheMasterPig,The Walking Dead,The Walking Dead 400 Days Gameplay Walkthrough Part 1 - Vince and Wyatt (Best Moral Choices?): http://youtu.be/Y3u6rwVBQvI?a  via @YouTube
182,1777,Shia,975053807263522816,/ShiaLaBeoufRP/status/975053807263522816,2018-03-17 16:58:37,0,0,0,#OpenRP #ShiaBot,2,ShiaLaBeoufRP,The Walking Dead,"""You're walking in the woods. There's no one around, and your phone is dead. Out of the corner of your eye, you spot him.""
#OpenRP #ShiaBot"
183,1778,Trumbull dad,975053755522670592,/peacecorpdad/status/975053755522670592,2018-03-17 16:58:25,0,0,0,,2,peacecorpdad,The Walking Dead,Juniper the shark. Does anyone really care about these newer characters
184,1779,Ray Bennett,975053753429655553,/raybenno8/status/975053753429655553,2018-03-17 16:58:25,1,0,0,,0,raybenno8,The Walking Dead,Is the walking dead any good
185,1780,TVStyleShop,975053739580157952,/TVStyleShop/status/975053739580157952,2018-03-17 16:58:21,0,2,1,#twd #TWDFamily #thewalkingdead #twdmerchandise,2,TVStyleShop,The Walking Dead,#twd #TWDFamily #thewalkingdead #twdmerchandise The Walking Dead Hoodies Swea ... https://tvstyleshop.co/product/walking-dead-hoodies-sweatshirt-men-women/ …pic.twitter.com/deOyBwIMm8
186,1781,laurajoan,975053535267250178,/Laurajoan74/status/975053535267250178,2018-03-17 16:57:33,0,0,0,#TWD #5,1,Laurajoan74,The Walking Dead,"This episode is going to be awesome - Maggie, Michonne, Enid and Rosita - #TWD ladies rock! The Walking Dead 8x12 Sneak Peek #5 Season 8 Episode 12 HD ""The key"" https://youtu.be/860T27JR64M  via @YouTube"
187,1784,Robert Drapp,975053357466443776,/RobsRandomRoms/status/975053357466443776,2018-03-17 16:56:50,0,0,0,,1,RobsRandomRoms,The Walking Dead,Watching the Boondock Saints in my new Boondock Saints shirt! My favorite @NormanReedusSz thing outside of the Walking Dead!
188,1788,overthinking,975052843429265408,/nhweon/status/975052843429265408,2018-03-17 16:54:48,0,0,0,#TWD #tvtimehttps://tvtime.com/r/ly6p,2,nhweon,The Walking Dead,The Walking Dead S08E09 #TWD #tvtimehttps://tvtime.com/r/ly6p 
189,1789,The Site: Art Online,975052616785776640,/fantasysite/status/975052616785776640,2018-03-17 16:53:54,0,0,0,#Ad,2,fantasysite,The Walking Dead,"The Walking Dead: Complete Season 6 Sixth (DVD, 2016, 5 Disc) https://goo.gl/qi11p9  #Ad"
190,1790,StephenVernon,975052591133577216,/StephenVernon/status/975052591133577216,2018-03-17 16:53:47,0,0,0,,2,StephenVernon,The Walking Dead,"Drunk, texting, half-asleep, watching THE WALKING DEAD on their smartphone, or just plain stupid - the possibilities are endless. "
191,1791,John,975052484984164352,/DjJohnc115/status/975052484984164352,2018-03-17 16:53:22,0,0,0,,2,DjJohnc115,The Walking Dead,I won 8 achievements in The Walking Dead Collection - The Telltale Series for 207 TrueAchievement pts https://www.trueachievements.com/gamer/XInfectedViperX …
192,1793,Ryan✠,975052173456355328,/DybalaRyan10/status/975052173456355328,2018-03-17 16:52:08,0,0,2,,2,DybalaRyan10,The Walking Dead,The Walking Dead. https://twitter.com/Surveys4You/status/975044379906904070 …
193,1794,Red Rum Review,975052152711319552,/RedRumReview/status/975052152711319552,2018-03-17 16:52:03,0,0,0,,0,RedRumReview,The Walking Dead,Hes gatta shave that shit.
194,1796,Anda Reisnaor,975051889128570880,/AndUtzsa/status/975051889128570880,2018-03-17 16:51:00,0,0,0,,-1,AndUtzsa,The Walking Dead,I liked a @YouTube video http://youtu.be/x1Pqy2Tytgw?a  Why People Stopped Watching The Walking Dead
195,1797,TEAM NEGAN BABY  🇬🇧 😍 😜,975051822519013382,/Laura_everton79/status/975051822519013382,2018-03-17 16:50:44,2,0,0,,2,Laura_everton79,The Walking Dead,You get to meet the actors from the walking dead lol
196,1799,polyesther,975051761110089728,/deathnrse/status/975051761110089728,2018-03-17 16:50:30,1,0,0,#slept #on,1,deathnrse,The Walking Dead,The walking dead is #slept #on
197,1800,KL 👑,975051649474551809,/RIBASDOBQ/status/975051649474551809,2018-03-17 16:50:03,0,0,0,,2,RIBASDOBQ,The Walking Dead,The Walking dead
198,1801,Moria Frazer,975051606533332992,/TheMoriaFrazer/status/975051606533332992,2018-03-17 16:49:53,0,0,0,,0,TheMoriaFrazer,The Walking Dead,What's the connection to Marshall? I'm guessing someone went there?
199,1802,HardcoreNacho,975051489742934018,/xHardcoreNachox/status/975051489742934018,2018-03-17 16:49:25,0,0,0,,2,xHardcoreNachox,The Walking Dead,"Alright nacho lovers Im thinking adding THREE NEW GAMES!!! to the stream. Paladins, Magic the gathering, and The Walking Dead Telltale series. WHO's excited? @Vestedplague410 @Scootar_2010 @TwitchTVGaming @TwitchOnline @StreamerNetwork"
200,1805,Angelic  🕊,975051231843401728,/kawaiiotaku11/status/975051231843401728,2018-03-17 16:48:23,0,0,0,,1,kawaiiotaku11,The Walking Dead,The Walking Dead all the wayyyyyy
201,1806,Irene Chontoian,975051226243985409,/IreneC85258/status/975051226243985409,2018-03-17 16:48:22,0,0,0,,2,IreneC85258,The Walking Dead,Carl
202,1807,Grossa Fofa 🧡,975051197555109888,/pariz_vic/status/975051197555109888,2018-03-17 16:48:15,1,0,0,,2,pariz_vic,The Walking Dead,Rick// The walking dead
203,1809,XIXV,975050878062391301,/KathyMatins/status/975050878062391301,2018-03-17 16:46:59,0,0,0,,1,KathyMatins,The Walking Dead,Grey's Anatomy/The Walking Dead https://twitter.com/Pergguntas/status/921529585682051073 …
204,1810,Eric Adams-Sellier,975050874631479297,/TheEricAdams/status/975050874631479297,2018-03-17 16:46:58,0,0,0,#tvtime,2,TheEricAdams,The Walking Dead,I've just watched episode S08E09 of The Walking Dead! #tvtime https://tvtime.com/r/ly1T pic.twitter.com/di7I9hV8uZ
205,1812,That Ginger Girl,975050770277126144,/Tori8833/status/975050770277126144,2018-03-17 16:46:33,0,0,0,,1,Tori8833,The Walking Dead,The Walking Dead
206,1814,َ,975050758503706624,/rdjastark/status/975050758503706624,2018-03-17 16:46:31,0,0,0,#TWD #tvtime,2,rdjastark,The Walking Dead,I've just watched The Walking Dead! #TWD #tvtime https://tvtime.com/r/ly1G pic.twitter.com/JBJRSToQlr
207,1816,Filho do rei  💥,975050685304725505,/tudoZaras/status/975050685304725505,2018-03-17 16:46:13,0,0,0,,2,tudoZaras,The Walking Dead,Comecei a assistir the walking dead
208,1817,PotterMalfoy,975050634742390785,/ThinhsK/status/975050634742390785,2018-03-17 16:46:01,0,0,0,,1,ThinhsK,The Walking Dead,"1.Stranger things
2. The walking dead
3. Arrow
4.flash
5. Dark
6. Big mouth"
209,1818,Sharon K Leitherland,975050593223036928,/SLeitherland/status/975050593223036928,2018-03-17 16:45:51,0,0,0,,0,SLeitherland,The Walking Dead,"If the bat is named Lucille, then the wire must be Barb. pic.twitter.com/AVobqpB4uP"
210,1819,Rim Chon,975050589771063297,/RimChon/status/975050589771063297,2018-03-17 16:45:50,0,0,0,#HappyStPatricksDay #TheWalkingDead #stevenyeun #stillmissglennpic.twitter.com/QLS0XKN1bg,2,RimChon,The Walking Dead,Happy St. Patrick’s Day! @steveyeun @TheWalkingDead #HappyStPatricksDay #TheWalkingDead #stevenyeun #stillmissglennpic.twitter.com/QLS0XKN1bg
211,1820,Lisa Rodriguez,975050586180726784,/tinkerbell7467/status/975050586180726784,2018-03-17 16:45:49,0,0,0,,2,tinkerbell7467,The Walking Dead,"Watching: (SPOILERS) Making of The Walking Dead: Season 8, Episode 11 on @AMCTV http://www.amc.com/shows/the-walking-dead/video-extras/season-08/episode-11/spoilers-making-of-the-walking-dead-season-8-episode-11 …"
212,1822,Just g,975050539389018112,/BeardedBabyG/status/975050539389018112,2018-03-17 16:45:38,0,0,0,,2,BeardedBabyG,The Walking Dead,Nothing will be done to fix this corrupt mess until the Republicans are removed. They are a dead man walking party.
213,1823,KoalaGangueiro,975050462369075200,/KoalaGangueiro/status/975050462369075200,2018-03-17 16:45:20,4,0,9,,2,KoalaGangueiro,The Walking Dead,"Series Netflix que ja assisti e recomendo:
- Vikings
- Blacklist
- Elementary
- The 100
- The Walking Dead
- Gotham
- La Casa de Papel
- Lucifer
- Big Mouth
- Lost
- Greys Anatomy
- Suits"
214,1825,Darth Hudson,975050375890984961,/Brad_Coldstream/status/975050375890984961,2018-03-17 16:44:59,0,0,0,,2,Brad_Coldstream,The Walking Dead,Topps The Walking Dead Daryl Dixon Sketch Card By Brad Hudson | eBay https://fb.me/8yUPmK65n 
215,1828,Thomas  parks,975050250208587778,/Dragon102884/status/975050250208587778,2018-03-17 16:44:29,0,0,0,,2,Dragon102884,The Walking Dead,29 comics For Sale for $170 plus shiped.... @powerrangernews. hulk @thewalkingdead. @rdowdy95… https://www.instagram.com/p/Bgaj8UfBSNl/ 
216,1830,Dori,975050134521335809,/Bigwasp80/status/975050134521335809,2018-03-17 16:44:02,0,0,0,,2,Bigwasp80,The Walking Dead,Why People Stopped Watching The Walking Dead https://youtu.be/x1Pqy2Tytgw  via @YouTube
217,1831,Kari,975050122806534144,/KariErline/status/975050122806534144,2018-03-17 16:43:59,0,0,0,,1,KariErline,The Walking Dead,I’m watching the walking dead with my dad and he just called me Carl... idk how I feel about this
218,1832,Misterion,975049987049639936,/elojodjcpaz/status/975049987049639936,2018-03-17 16:43:27,0,0,0,,0,elojodjcpaz,The Walking Dead,Previously in the walking dead.....
219,1833,Martin Ludwig,975049972180758530,/ww2custombrick/status/975049972180758530,2018-03-17 16:43:23,0,0,0,,2,ww2custombrick,The Walking Dead,Not making Rick Grimes mistake while meeting Negan in The Walking Dead LEGO world....just for fun... https://fb.me/MfT1t8DV 
220,1834,andrew powell,975049949011423232,/powe9521/status/975049949011423232,2018-03-17 16:43:18,0,0,0,#PS4live,2,powe9521,The Walking Dead,Check out my broadcast from my PlayStation 4! #PS4live (The Walking Dead: The Telltale Series - Collection)  live at https://youtu.be/bzRGbJGZOqE 
221,1836,Beattie Sports,975049876890357767,/BeattieSports/status/975049876890357767,2018-03-17 16:43:00,0,0,1,,2,BeattieSports,The Walking Dead,"~ SUZI PERRY tries on 'Negan's' leather jacket from 'The Walking Dead', Drama, Horror, Thriller Series. ('Negan' is played by American actor Jeffrey Dean Morgan). LOOKING GREAT SUSAN ~ pic.twitter.com/zpC7AecZvs"
222,1837,StillWaters777,975049734422499329,/stillwaters777/status/975049734422499329,2018-03-17 16:42:26,0,0,0,#fathomevents,2,stillwaters777,The Walking Dead,The Walking Dead/Fear the Walking Dead http://www.fathomevents.com/events/survival-sunday … #fathomevents via @fathomevents
223,1840,Creative Brutality,975049309057056769,/camisado0816/status/975049309057056769,2018-03-17 16:40:45,1,0,1,,2,camisado0816,The Walking Dead,"Supernatural, The Walking Dead, and when the new season starts Shadowhunters."
224,1842,To Live Like Jesus,975049263955697665,/ToLiveLikeJesus/status/975049263955697665,2018-03-17 16:40:34,0,0,0,,2,ToLiveLikeJesus,The Walking Dead,'The Walking Dead' Spoilers: The One Thing Creator Robert Kirkman Says Will Never Happen in the Series https://fb.me/LTlpDKQp 
225,1843,hhhh hhhhhh hh h hhh h,975049186185007104,/GARIMJOB/status/975049186185007104,2018-03-17 16:40:16,2,0,1,,0,GARIMJOB,The Walking Dead,yes. haven’t u seen the walking dead. -____-
226,1844,milarsky 👸 🌌,975049145382731776,/AirMilarsky/status/975049145382731776,2018-03-17 16:40:06,0,0,0,,2,AirMilarsky,The Walking Dead,The Walking Dead : Le créateur Robert Kirkman quitte AMC pour Amazon | Brain Damaged http://braindamaged.fr/12/08/2017/the-walking-dead-le-createur-robert-kirkman-quitte-amc-pour-amazon/ …
227,1845,Tim Harless,975048706922774528,/_somecallme_tim/status/975048706922774528,2018-03-17 16:38:21,0,1,4,,2,_somecallme_tim,The Walking Dead,Next on The Walking Dead pic.twitter.com/9X6UZMPZyI
228,1847,JValenciaOfficial,975048010815094784,/JValenciaReal/status/975048010815094784,2018-03-17 16:35:35,0,0,0,,2,JValenciaReal,The Walking Dead,Me ha gustado un vídeo de @YouTube (http://youtu.be/tKHbKezJYSs?a  - How to play: THE WALKING DEAD (THEME) - SUPER PADS - Kit WALKING).
229,1848,Derek Favretto,975047999981346816,/Favretto/status/975047999981346816,2018-03-17 16:35:33,0,0,0,,2,Favretto,The Walking Dead,The Walking Dead pic.twitter.com/5YeYai2kGl
230,1851,Walking Dead Polls,975047747811315713,/TWDead_polls/status/975047747811315713,2018-03-17 16:34:33,0,1,2,,0,TWDead_polls,The Walking Dead,Do you watch Talking Dead after every The Walking Dead episode?
231,1853,Hawkcore,975047643284959232,/ProyectoyVida/status/975047643284959232,2018-03-17 16:34:08,0,0,0,,2,ProyectoyVida,The Walking Dead," 2017 McFarlane The Walking Dead NEGAN 23 Color Tops 7"" Figure *NEW*: $21.95 End Date: Wednesday Apr-11-2018 21:20:03 PDT Buy It Now for only: $21.95 Buy It Now | Add to watch list http://dlvr.it/QLPGSY  pic.twitter.com/EeQoMd8Pxn"
232,1855,Joan Dougan,975047516994654210,/jdougan123/status/975047516994654210,2018-03-17 16:33:38,0,0,0,,2,jdougan123,The Walking Dead,Scissors
233,1856,Kenzie Grant.,975047423394504707,/SarcasmFueled/status/975047423394504707,2018-03-17 16:33:15,1,0,1,,2,SarcasmFueled,The Walking Dead,"SOA = Sons Of anarchy 
TWD = The Walking Dead. 
TVD = The vampire Diaries.

All television shows. All on Netflix too!"
234,1859,Daniel Gear,975047213817704448,/DGear86/status/975047213817704448,2018-03-17 16:32:25,1,0,0,,-1,DGear86,The Walking Dead,The Walking Dead - Ruined pic.twitter.com/58ZIbYnXac
235,1861,PyPKjE,975047125787643905,/pypkje/status/975047125787643905,2018-03-17 16:32:04,0,0,0,,2,pypkje,The Walking Dead,‘The Walking Dead’ Launching Location-Based AR Game http://virtualrealitygrid.org/the-walking-dead-launching-location-based-ar-game/ …pic.twitter.com/nQNLLpWdiC
236,1862,Knobitobi,975046889102913536,/knobitobiLP/status/975046889102913536,2018-03-17 16:31:08,0,0,1,#letsplay #thewalkingdead #apocalypse #zombie,2,knobitobiLP,The Walking Dead,The Walking Dead  A New Frontier · Folge 3 ·· Familienrettung ·· #letsplay #thewalkingdead #apocalypse #zombie http://dlvr.it/QLPFfP pic.twitter.com/gQXZWMEE2p
237,1863,aurora,975046815639797761,/saintaeiI/status/975046815639797761,2018-03-17 16:30:50,0,0,1,,0,saintaeiI,The Walking Dead,anyway! this episode of the walking dead is particularly disgusting
238,1864,Gekari 🇧🇷,975046748379992065,/Gekari097/status/975046748379992065,2018-03-17 16:30:34,0,0,0,,2,Gekari097,The Walking Dead,100% Me some weeks ago 
239,1865,SweetSaya,975046645699158016,/sweetsaya25/status/975046645699158016,2018-03-17 16:30:10,0,0,0,#14,2,sweetsaya25,The Walking Dead,The Walking Dead: A New Frontier [Staffel 3] #14 Offene Karten: http://youtu.be/mqYr0NU1CL4?a  via @YouTube
240,1866,Justin harrowing,975046590930083840,/HarrowingJustin/status/975046590930083840,2018-03-17 16:29:57,1,0,0,,2,HarrowingJustin,The Walking Dead,Love it!!! Need a copy!
241,1867,Sergio Mallea M,975046404971384832,/sergio_mallea/status/975046404971384832,2018-03-17 16:29:13,0,0,0,,0,sergio_mallea,The Walking Dead,"So if Morgan already knows Aikido, this means this storyline is while Rick and they group are dealing with the Sanctuary??"
242,1868,Crappy PAP'S,975046393944567814,/SPEEDY8467/status/975046393944567814,2018-03-17 16:29:10,0,0,0,#TWD #tvtime,2,SPEEDY8467,The Walking Dead,A regardé episode S02E03 of The Walking Dead! #TWD #tvtime https://tvtime.com/r/lxSx pic.twitter.com/NOQC5PJ8zM
243,1870,stephen 🕊,975046323828379653,/primesrose/status/975046323828379653,2018-03-17 16:28:53,0,0,0,,-1,primesrose,The Walking Dead,"it's not better than the walking dead, you know that"
244,1871,brian huntington,975046207784419329,/NotZombies/status/975046207784419329,2018-03-17 16:28:26,0,0,0,,2,NotZombies,The Walking Dead,Thanks dude!
245,1872,Dolly Daydream,975046094441742336,/Jensola14/status/975046094441742336,2018-03-17 16:27:59,0,0,0,,2,Jensola14,The Walking Dead,I added a video to a @YouTube playlist http://youtu.be/x1Pqy2Tytgw?a  Why People Stopped Watching The Walking Dead
246,1873,mitenite,975045962312818688,/Mitenite0/status/975045962312818688,2018-03-17 16:27:27,0,0,0,,2,Mitenite0,The Walking Dead,I liked a @YouTube video http://youtu.be/IMNiJ8mO5vw?a  Fear the Walking Dead: 'After the Fall' Season 4 Teaser
247,1875,Superasado  🇦🇷,975045716887433216,/Superasado/status/975045716887433216,2018-03-17 16:26:29,0,0,1,,2,Superasado,The Walking Dead,The Walking Dead pic.twitter.com/0wHYHwsAcn
248,1877,Sandy Bane,975045478059528193,/SandyBane/status/975045478059528193,2018-03-17 16:25:32,0,0,2,,2,SandyBane,The Walking Dead,The new Tomb Raider was quite cool. Really reminded me of the old games. But I couldn't help but feel that they had a rip off of Rick Grimes and Glenn Rhee from Walking Dead in the film 
249,1879,Craig Zablo,975045270936449024,/CraigZablo/status/975045270936449024,2018-03-17 16:24:42,0,0,0,#cinema #feedly,2,CraigZablo,The Walking Dead,New Fear the Walking Dead Teaser Highlights Lennie James’ Morgan http://www.comingsoon.net/tv/news/930731-new-fear-the-walking-dead-teaser-highlights-lennie-james-morgan … #cinema #feedly
250,1880,Mello ca$h,975045264326254592,/Mello_cash619/status/975045264326254592,2018-03-17 16:24:41,0,0,0,,1,Mello_cash619,The Walking Dead,When your eating while watching the walking dead 
251,1881,Ruby 🔥,975045225361100801,/Paz2Allan/status/975045225361100801,2018-03-17 16:24:31,0,0,0,,2,Paz2Allan,The Walking Dead,The Walking Dead e Breaking Bad. https://twitter.com/Surveys4You/status/975044379906904070 …
252,1882,@,975044986118070275,/dressa_fernandz/status/975044986118070275,2018-03-17 16:23:34,0,0,0,,1,dressa_fernandz,The Walking Dead,The walking dead https://twitter.com/Surveys4You/status/975044379906904070 …
253,1884,Benjamin Richard,975044916299685889,/FilmYourself/status/975044916299685889,2018-03-17 16:23:18,0,0,1,,2,FilmYourself,The Walking Dead,I can’t help but imagine a scene from the walking dead when I look at this photo. @ NYLO Warwick https://www.instagram.com/p/Bgbk8dUB-9A/ 
254,1885,Thallysson Klein,975044892605976576,/KThallysson/status/975044892605976576,2018-03-17 16:23:12,0,2,2,,2,KThallysson,The Walking Dead,The Walking Dead
255,1888,Sebastian Peterson,975044680181211137,/the_cleverboy86/status/975044680181211137,2018-03-17 16:22:21,0,0,0,,2,the_cleverboy86,The Walking Dead,The Walking Dead: Season 3 - Episode 309 “The Suicide King” | Review: http://youtu.be/E09V6I7ep-g?a  via @YouTube
256,1890,Mamãe da Ana Sophia  😍 👶 👣 💘,975044647629312000,/RitaNeurotica2/status/975044647629312000,2018-03-17 16:22:14,0,0,0,,2,RitaNeurotica2,The Walking Dead,The Walking Dead https://twitter.com/Surveys4You/status/975044379906904070 …
257,1891,Rajat Tandon,975044080379006978,/BuzzDrivers/status/975044080379006978,2018-03-17 16:19:58,0,0,0,#Bizarrehttp://bit.ly/2IvzEBj,2,BuzzDrivers,The Walking Dead,"Dead man walking and probably singing 
Ah, ha, ha, ha, stayin' alive to the deaf Romanian court. #Bizarrehttp://bit.ly/2IvzEBj "
258,1893,KCTS 9,975043851688775680,/KCTS9/status/975043851688775680,2018-03-17 16:19:04,0,5,10,#WomensHistoryMonthpic.twitter.com/1SyVi8h67O,2,KCTS9,The Walking Dead,"Q&A with veteran producer Gale Anne Hurd (Aliens and The Walking Dead) about her new documentary 'Mankiller,' chronicling the life and legacy of Wilma Mankiller, airing March 23 at 10 PM. http://bit.ly/2FPJZtH  @mankillerdoc #WomensHistoryMonthpic.twitter.com/1SyVi8h67O"
259,1895,e c l i p s e,975043801289965571,/E_AshesM/status/975043801289965571,2018-03-17 16:18:52,0,0,0,,1,E_AshesM,The Walking Dead,watch Fear the Walking Dead for Alycia and now i love the show god save me
260,1899,Attila Surio  🐍 🧔🏾,975043522335133696,/snakeman2424/status/975043522335133696,2018-03-17 16:17:45,0,0,0,,2,snakeman2424,The Walking Dead,I liked a @YouTube video http://youtu.be/x05s7YnQx24?a  The Walking Dead: Our World - Sneak Peek Trailer
261,1900,Celeste Hastrighter,975043429993459713,/CelesteHastrig1/status/975043429993459713,2018-03-17 16:17:23,0,0,0,,2,CelesteHastrig1,The Walking Dead,Can u find the hidden cat?#Walkingdead
262,1901,jo  🔮,975043361357860866,/j_qstr/status/975043361357860866,2018-03-17 16:17:07,0,0,0,#TWD #tvtime,2,j_qstr,The Walking Dead,I've just watched episode S08E02 of The Walking Dead! #TWD #tvtime https://tvtime.com/r/lxNg pic.twitter.com/myAST6iqS5
263,1904,n ⊬,975042954913026048,/svckboysoldier/status/975042954913026048,2018-03-17 16:15:30,0,0,0,,2,svckboysoldier,The Walking Dead,"• Goodbye Agony 
• Knives and Pens
• Dead Man Walking 
• Ballad of the Lonely Hearts
• I am Bulletproof
• Shadows Die
• In the End"
264,1905,Aldrin,975042948323688450,/aldringgling/status/975042948323688450,2018-03-17 16:15:28,0,0,1,,2,aldringgling,The Walking Dead,ros? spore? gravity falls? riverdale? the walking dead? anime? pokemon? wattpad? asa man jud ani nila ba?
265,1908,c h a n g  🎀,975042567250182146,/cpdechavez/status/975042567250182146,2018-03-17 16:13:58,0,0,0,,0,cpdechavez,The Walking Dead,"Soooo... The Walking Dead is back and I didn’t even have the slightest idea. Take note, since Feb. 25. Just hooowwww "
266,1910,Nacheteh 46%,975042321325707264,/NachetehOB/status/975042321325707264,2018-03-17 16:12:59,0,0,0,,2,NachetehOB,The Walking Dead,The Walking Dead - T08E11 - Dead or Alive Or pic.twitter.com/CF9XKMDJ36
267,1911,ㅤlau,975042318771343360,/lausiiqueira/status/975042318771343360,2018-03-17 16:12:58,0,0,0,,2,lausiiqueira,The Walking Dead,THE WALKING DEAD
268,1912,Domi.,975042315487244289,/domi_ie/status/975042315487244289,2018-03-17 16:12:58,1,0,0,,2,domi_ie,The Walking Dead,"I'm not sad or depressed. I think I've lost the emotional range for that. 

I'm just here. Walking dead. Literally."
269,1913,Aimée ♡,975042232003846145,/aimee_rhian/status/975042232003846145,2018-03-17 16:12:38,0,0,0,,1,aimee_rhian,The Walking Dead,"Re-watching season 3 of The Walking Dead when I should be starting my assignments or revising for audits, what am I doing with my life "
270,1914,FC Kpop Fan,975041682302316544,/FCKpop_official/status/975041682302316544,2018-03-17 16:10:27,0,0,0,,2,FCKpop_official,The Walking Dead,The Walking Dead Season 8 Episode 6 Part 1: http://youtu.be/iX7ii4iR9kA?a  qua @YouTube
271,1915,TWD,975041624773419011,/ReviewsTWD/status/975041624773419011,2018-03-17 16:10:13,2,0,0,,0,ReviewsTWD,The Walking Dead,"But yes, you're right. My account is based on The Walking Dead but I also don't go out of my way constantly to tell people they're wrong about how they feel about the show, nor do I call people fat and ugly oh and I don't say stuff about their mothers."
272,1917,FC Kpop Fan,975041560105558016,/FCKpop_official/status/975041560105558016,2018-03-17 16:09:57,0,0,0,,2,FCKpop_official,The Walking Dead,The Walking Dead Season 8 Episode 4 Part 1: http://youtu.be/kgTng8JO9u4?a  qua @YouTube
273,1919,FC Kpop Fan,975041207129718785,/FCKpop_official/status/975041207129718785,2018-03-17 16:08:33,0,0,0,,2,FCKpop_official,The Walking Dead,The Walking Dead Season 8 Episode 1 Part 1: http://youtu.be/z4ZmwC6FNIw?a  qua @YouTube
274,1920,Austin Ennest,975040875633041408,/AustinEnnest/status/975040875633041408,2018-03-17 16:07:14,0,0,0,,2,AustinEnnest,The Walking Dead,Why People Stopped Watching The Walking Dead https://youtu.be/x1Pqy2Tytgw  via @YouTube
275,1921,We are The Walking Dead fans  💀,975040813905440774,/WeAreTWDFans/status/975040813905440774,2018-03-17 16:07:00,0,8,24,#StPatricksDay #TWDpic.twitter.com/2WsLBvNUu1,2,WeAreTWDFans,The Walking Dead,"Happy #StPatricksDay to all @TheWalkingDead fans out there, celebrate, enjoy and be safe. #TWDpic.twitter.com/2WsLBvNUu1"
276,1922,Nathan,975040701279825920,/Narc626/status/975040701279825920,2018-03-17 16:06:33,0,0,0,,-1,Narc626,The Walking Dead,I stopped watching the walking dead because AMC would spoil every episode in the subject line of their emails.
277,1923,Sam Goodman,975040645474738182,/SamGoodman990/status/975040645474738182,2018-03-17 16:06:19,0,0,0,#CatShows,2,SamGoodman990,The Walking Dead,#CatShows the walking dead pic.twitter.com/IQJv5Uz29I
278,1924,Willing Heart Images,975040263625338880,/WHimages/status/975040263625338880,2018-03-17 16:04:48,0,0,2,#NRA #RNC #Muller,2,WHimages,The Walking Dead,"Keep coming back 2 the reporting about the #NRA funneling Russian $$$ to the #RNC during the election 
Would explain a-lot...
With #Muller & now @MichaelAvenatti coming after him, trump is a dead man walking
Cause 4 concern: desparate people do desperate things..."
279,1925,PyPKjE,975040118137507845,/pypkje/status/975040118137507845,2018-03-17 16:04:14,0,0,0,,2,pypkje,The Walking Dead,‘The Walking Dead’ Launching Location-Based AR Game http://virtualrealitygrid.org/the-walking-dead-launching-location-based-ar-game/ …pic.twitter.com/MVsfEP5XkE
280,1926,RTn #CulturaenCadiz,975040078035603456,/CulturaenCadiz/status/975040078035603456,2018-03-17 16:04:04,0,0,0,#AmazonES #3:,2,CulturaenCadiz,The Walking Dead,#AmazonES #3: The Walking Dead: A New Frontier http://dlvr.it/QLP78C 
281,1927,OfertasExtremas.com,975040075166769160,/oferta_extremas/status/975040075166769160,2018-03-17 16:04:03,0,0,0,#3:,2,oferta_extremas,The Walking Dead,#3: The Walking Dead: A New Frontier http://dlvr.it/QLP71v 
